timestamp,open,high,low,close,volume,sigma_t,DCL_5,DCM_5,DCU_5,Pos_5,TrailingStop_5,w_5,DCL_10,DCM_10,DCU_10,Pos_10,TrailingStop_10,w_10,DCL_20,DCM_20,DCU_20,Pos_20,TrailingStop_20,w_20,DCL_30,DCM_30,DCU_30,Pos_30,TrailingStop_30,w_30,DCL_60,DCM_60,DCU_60,Pos_60,TrailingStop_60,w_60,DCL_90,DCM_90,DCU_90,Pos_90,TrailingStop_90,w_90,DCL_150,DCM_150,DCU_150,Pos_150,TrailingStop_150,w_150,DCL_250,DCM_250,DCU_250,Pos_250,TrailingStop_250,w_250,DCL_360,DCM_360,DCU_360,Pos_360,TrailingStop_360,w_360,w_Combo,asset_return,strategy_return
2019-12-08 00:00:00+00:00,147.08,156.25,146.01,150.41,260610.87,0.4954178450208047,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,0.0,0.022501699524133167,0.0
2019-12-09 00:00:00+00:00,150.41,151.15,146.55,147.37,296475.449,0.4954178450208047,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,0.0,-0.020211422112891397,-0.0
2019-12-10 00:00:00+00:00,147.36,148.39,143.78,145.55,253852.598,0.4954178450208047,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,0.0,-0.012349867679989135,-0.0
2019-12-11 00:00:00+00:00,142.83,142.87,142.74,142.76,158.649,0.4954178450208047,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,0.0,-0.0191686705599452,-0.0
2019-12-12 00:00:00+00:00,143.36,145.8,139.05,144.8,372077.814,0.4954178450208047,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,0.0,0.014289717007565317,0.0
2019-12-13 00:00:00+00:00,144.8,145.2,143.0,144.7,183068.201,0.4954178450208047,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,0.0,-0.0006906077348067807,-0.0
2019-12-14 00:00:00+00:00,144.71,144.97,141.05,141.77,187036.667,0.4954178450208047,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,0.0,-0.02024879060124385,-0.0
2019-12-15 00:00:00+00:00,141.77,144.0,139.89,142.39,230729.834,0.4954178450208047,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,0.0,0.004373280665867174,0.0
2019-12-16 00:00:00+00:00,142.46,142.63,128.59,132.59,553596.159,0.4954178450208047,132.59,143.5,154.41,0.0,,0.0,132.59,143.5,154.41,0.0,,0.0,132.59,143.5,154.41,0.0,,0.0,132.59,143.5,154.41,0.0,,0.0,132.59,143.5,154.41,0.0,,0.0,132.59,143.5,154.41,0.0,,0.0,132.59,143.5,154.41,0.0,,0.0,132.59,143.5,154.41,0.0,,0.0,132.59,143.5,154.41,0.0,,0.0,0.0,-0.06882505793946192,-0.0
2019-12-17 00:00:00+00:00,132.6,132.84,119.1,121.87,613475.54,0.4954178450208047,121.87,138.14,154.41,0.0,,0.0,121.87,138.14,154.41,0.0,,0.0,121.87,138.14,154.41,0.0,,0.0,121.87,138.14,154.41,0.0,,0.0,121.87,138.14,154.41,0.0,,0.0,121.87,138.14,154.41,0.0,,0.0,121.87,138.14,154.41,0.0,,0.0,121.87,138.14,154.41,0.0,,0.0,121.87,138.14,154.41,0.0,,0.0,0.0,-0.08085074289162075,-0.0
2019-12-18 00:00:00+00:00,121.9,134.75,115.95,132.74,1013697.094,0.4954178450208047,121.87,138.14,154.41,0.0,,0.0,121.87,138.14,154.41,0.0,,0.0,121.87,138.14,154.41,0.0,,0.0,121.87,138.14,154.41,0.0,,0.0,121.87,138.14,154.41,0.0,,0.0,121.87,138.14,154.41,0.0,,0.0,121.87,138.14,154.41,0.0,,0.0,121.87,138.14,154.41,0.0,,0.0,121.87,138.14,154.41,0.0,,0.0,0.0,0.08919340280626908,0.0
2019-12-19 00:00:00+00:00,132.78,133.79,125.66,128.03,637508.534,0.4954178450208047,121.87,136.625,151.38,0.0,,0.0,121.87,136.625,151.38,0.0,,0.0,121.87,136.625,151.38,0.0,,0.0,121.87,136.625,151.38,0.0,,0.0,121.87,136.625,151.38,0.0,,0.0,121.87,136.625,151.38,0.0,,0.0,121.87,136.625,151.38,0.0,,0.0,121.87,136.625,151.38,0.0,,0.0,121.87,136.625,151.38,0.0,,0.0,0.0,-0.035482898900105475,-0.0
2019-12-20 00:00:00+00:00,128.03,129.33,125.73,128.13,346553.796,0.4954178450208047,121.87,136.26,150.65,0.0,,0.0,121.87,136.26,150.65,0.0,,0.0,121.87,136.26,150.65,0.0,,0.0,121.87,136.26,150.65,0.0,,0.0,121.87,136.26,150.65,0.0,,0.0,121.87,136.26,150.65,0.0,,0.0,121.87,136.26,150.65,0.0,,0.0,121.87,136.26,150.65,0.0,,0.0,121.87,136.26,150.65,0.0,,0.0,0.0,0.0007810669374364032,0.0
2019-12-21 00:00:00+00:00,128.13,128.52,126.5,126.99,208331.595,0.4954178450208047,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,0.0,-0.008897213767267598,-0.0
2019-12-22 00:00:00+00:00,126.99,133.33,126.78,132.14,443907.086,0.4954178450208047,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,0.0,0.04055437436018572,0.0
2019-12-23 00:00:00+00:00,132.18,135.09,126.01,127.73,698722.014,0.4954178450208047,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,0.0,-0.03337369456636885,-0.0
2019-12-24 00:00:00+00:00,127.75,129.67,126.45,127.76,497534.945,0.4954178450208047,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,0.0,0.00023487042981296113,0.0
2019-12-25 00:00:00+00:00,127.72,127.83,123.0,125.06,455279.225,0.4954178450208047,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,0.0,-0.021133375078271732,-0.0
2019-12-26 00:00:00+00:00,125.06,132.44,124.33,125.53,583380.778,0.4954178450208047,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,0.0,0.0037581960658883418,0.0
2019-12-27 00:00:00+00:00,125.53,127.06,122.0,126.21,567887.536,0.4954178450208047,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,121.87,136.14,150.41,0.0,,0.0,0.0,0.005417031785230453,0.0
2019-12-28 00:00:00+00:00,126.24,129.62,125.77,128.04,468730.855,0.4954178450208047,121.87,134.62,147.37,0.0,,0.0,121.87,134.62,147.37,0.0,,0.0,121.87,134.62,147.37,0.0,,0.0,121.87,134.62,147.37,0.0,,0.0,121.87,134.62,147.37,0.0,,0.0,121.87,134.62,147.37,0.0,,0.0,121.87,134.62,147.37,0.0,,0.0,121.87,134.62,147.37,0.0,,0.0,121.87,134.62,147.37,0.0,,0.0,0.0,0.014499643451390432,0.0
2019-12-29 00:00:00+00:00,128.02,138.25,127.5,134.28,771614.663,0.4954178450208047,121.87,133.71,145.55,0.0,,0.0,121.87,133.71,145.55,0.0,,0.0,121.87,133.71,145.55,0.0,,0.0,121.87,133.71,145.55,0.0,,0.0,121.87,133.71,145.55,0.0,,0.0,121.87,133.71,145.55,0.0,,0.0,121.87,133.71,145.55,0.0,,0.0,121.87,133.71,145.55,0.0,,0.0,121.87,133.71,145.55,0.0,,0.0,0.0,0.04873477038425489,0.0
2019-12-30 00:00:00+00:00,134.22,136.21,130.19,131.52,692165.824,0.4954178450208047,121.87,133.335,144.8,0.0,,0.0,121.87,133.335,144.8,0.0,,0.0,121.87,133.335,144.8,0.0,,0.0,121.87,133.335,144.8,0.0,,0.0,121.87,133.335,144.8,0.0,,0.0,121.87,133.335,144.8,0.0,,0.0,121.87,133.335,144.8,0.0,,0.0,121.87,133.335,144.8,0.0,,0.0,121.87,133.335,144.8,0.0,,0.0,0.0,-0.020554066130473614,-0.0
2019-12-31 00:00:00+00:00,131.53,133.64,128.15,129.12,647743.359,0.4954178450208047,121.87,133.335,144.8,0.0,,0.0,121.87,133.335,144.8,0.0,,0.0,121.87,133.335,144.8,0.0,,0.0,121.87,133.335,144.8,0.0,,0.0,121.87,133.335,144.8,0.0,,0.0,121.87,133.335,144.8,0.0,,0.0,121.87,133.335,144.8,0.0,,0.0,121.87,133.335,144.8,0.0,,0.0,121.87,133.335,144.8,0.0,,0.0,0.0,-0.018248175182481785,-0.0
2020-01-01 00:00:00+00:00,129.12,132.96,128.62,130.62,466063.929,0.4954178450208047,121.87,133.285,144.7,0.0,,0.0,121.87,133.285,144.7,0.0,,0.0,121.87,133.285,144.7,0.0,,0.0,121.87,133.285,144.7,0.0,,0.0,121.87,133.285,144.7,0.0,,0.0,121.87,133.285,144.7,0.0,,0.0,121.87,133.285,144.7,0.0,,0.0,121.87,133.285,144.7,0.0,,0.0,121.87,133.285,144.7,0.0,,0.0,0.0,0.011617100371747124,0.0
2020-01-02 00:00:00+00:00,130.63,130.75,126.25,127.11,523582.924,0.4954178450208047,121.87,132.13,142.39,0.0,,0.0,121.87,132.13,142.39,0.0,,0.0,121.87,132.13,142.39,0.0,,0.0,121.87,132.13,142.39,0.0,,0.0,121.87,132.13,142.39,0.0,,0.0,121.87,132.13,142.39,0.0,,0.0,121.87,132.13,142.39,0.0,,0.0,121.87,132.13,142.39,0.0,,0.0,121.87,132.13,142.39,0.0,,0.0,0.0,-0.026871841984382194,-0.0
2020-01-03 00:00:00+00:00,127.11,135.07,125.78,134.29,951123.597,0.4954178450208047,121.87,132.13,142.39,0.0,,0.0,121.87,132.13,142.39,0.0,,0.0,121.87,132.13,142.39,0.0,,0.0,121.87,132.13,142.39,0.0,,0.0,121.87,132.13,142.39,0.0,,0.0,121.87,132.13,142.39,0.0,,0.0,121.87,132.13,142.39,0.0,,0.0,121.87,132.13,142.39,0.0,,0.0,121.87,132.13,142.39,0.0,,0.0,0.0,0.056486507749193615,0.0
2020-01-04 00:00:00+00:00,134.31,135.8,132.41,134.14,509778.108,0.4954178450208047,121.87,128.07999999999998,134.29,0.0,,0.0,121.87,128.07999999999998,134.29,0.0,,0.0,121.87,128.07999999999998,134.29,0.0,,0.0,121.87,128.07999999999998,134.29,0.0,,0.0,121.87,128.07999999999998,134.29,0.0,,0.0,121.87,128.07999999999998,134.29,0.0,,0.0,121.87,128.07999999999998,134.29,0.0,,0.0,121.87,128.07999999999998,134.29,0.0,,0.0,121.87,128.07999999999998,134.29,0.0,,0.0,0.0,-0.0011169856281182389,-0.0
2020-01-05 00:00:00+00:00,134.14,138.17,134.12,135.33,669677.687,0.4954178450208047,121.87,128.60000000000002,135.33,1.0,128.60000000000002,0.5046245356573731,121.87,128.60000000000002,135.33,1.0,128.60000000000002,0.5046245356573731,121.87,128.60000000000002,135.33,1.0,128.60000000000002,0.5046245356573731,121.87,128.60000000000002,135.33,1.0,128.60000000000002,0.5046245356573731,121.87,128.60000000000002,135.33,1.0,128.60000000000002,0.5046245356573731,121.87,128.60000000000002,135.33,1.0,128.60000000000002,0.5046245356573731,121.87,128.60000000000002,135.33,1.0,128.60000000000002,0.5046245356573731,121.87,128.60000000000002,135.33,1.0,128.60000000000002,0.5046245356573731,121.87,128.60000000000002,135.33,1.0,128.60000000000002,0.5046245356573731,0.5046245356573732,0.008871328462800365,0.0
2020-01-06 00:00:00+00:00,135.32,144.38,134.82,144.04,1095147.166,0.4954178450208047,125.06,134.55,144.04,1.0,128.60000000000002,0.5046245356573731,125.06,134.55,144.04,1.0,128.60000000000002,0.5046245356573731,125.06,134.55,144.04,1.0,128.60000000000002,0.5046245356573731,125.06,134.55,144.04,1.0,128.60000000000002,0.5046245356573731,125.06,134.55,144.04,1.0,128.60000000000002,0.5046245356573731,125.06,134.55,144.04,1.0,128.60000000000002,0.5046245356573731,125.06,134.55,144.04,1.0,128.60000000000002,0.5046245356573731,125.06,134.55,144.04,1.0,128.60000000000002,0.5046245356573731,125.06,134.55,144.04,1.0,128.60000000000002,0.5046245356573731,0.5046245356573732,0.06436119116234384,0.03247823620465319
2020-01-07 00:00:00+00:00,144.11,145.25,138.7,142.86,963331.505,0.4954178450208047,125.06,134.55,144.04,1.0,134.55,0.5046245356573731,125.06,134.55,144.04,1.0,134.55,0.5046245356573731,125.06,134.55,144.04,1.0,134.55,0.5046245356573731,125.06,134.55,144.04,1.0,134.55,0.5046245356573731,125.06,134.55,144.04,1.0,134.55,0.5046245356573731,125.06,134.55,144.04,1.0,134.55,0.5046245356573731,125.06,134.55,144.04,1.0,134.55,0.5046245356573731,125.06,134.55,144.04,1.0,134.55,0.5046245356573731,125.06,134.55,144.04,1.0,134.55,0.5046245356573731,0.5046245356573732,-0.008192168841988146,-0.0041339693979150684
2020-01-08 00:00:00+00:00,142.86,147.94,137.15,140.75,1208133.766,0.4954178450208047,125.06,134.55,144.04,1.0,134.55,0.5046245356573731,125.06,134.55,144.04,1.0,134.55,0.5046245356573731,125.06,134.55,144.04,1.0,134.55,0.5046245356573731,125.06,134.55,144.04,1.0,134.55,0.5046245356573731,125.06,134.55,144.04,1.0,134.55,0.5046245356573731,125.06,134.55,144.04,1.0,134.55,0.5046245356573731,125.06,134.55,144.04,1.0,134.55,0.5046245356573731,125.06,134.55,144.04,1.0,134.55,0.5046245356573731,125.06,134.55,144.04,1.0,134.55,0.5046245356573731,0.5046245356573732,-0.014769704605907985,-0.007453155328552883
2020-01-09 00:00:00+00:00,140.76,141.52,135.33,137.73,956864.213,0.4954178450208047,125.06,134.55,144.04,1.0,134.55,0.5046245356573731,125.06,134.55,144.04,1.0,134.55,0.5046245356573731,125.06,134.55,144.04,1.0,134.55,0.5046245356573731,125.06,134.55,144.04,1.0,134.55,0.5046245356573731,125.06,134.55,144.04,1.0,134.55,0.5046245356573731,125.06,134.55,144.04,1.0,134.55,0.5046245356573731,125.06,134.55,144.04,1.0,134.55,0.5046245356573731,125.06,134.55,144.04,1.0,134.55,0.5046245356573731,125.06,134.55,144.04,1.0,134.55,0.5046245356573731,0.5046245356573732,-0.02145648312611015,-0.010827467834353597
2020-01-10 00:00:00+00:00,137.73,145.15,135.22,144.8,908378.249,0.4954178450208047,125.06,134.93,144.8,1.0,134.55,0.5046245356573731,125.06,134.93,144.8,1.0,134.55,0.5046245356573731,125.06,134.93,144.8,1.0,134.55,0.5046245356573731,125.06,134.93,144.8,1.0,134.55,0.5046245356573731,125.06,134.93,144.8,1.0,134.55,0.5046245356573731,125.06,134.93,144.8,1.0,134.55,0.5046245356573731,125.06,134.93,144.8,1.0,134.55,0.5046245356573731,125.06,134.93,144.8,1.0,134.55,0.5046245356573731,125.06,134.93,144.8,1.0,134.55,0.5046245356573731,0.5046245356573732,0.05133231685181161,0.02590354655556259
2020-01-11 00:00:00+00:00,144.8,148.03,142.0,142.4,832163.204,0.4954178450208047,125.06,134.93,144.8,1.0,134.93,0.5046245356573731,125.06,134.93,144.8,1.0,134.93,0.5046245356573731,125.06,134.93,144.8,1.0,134.93,0.5046245356573731,125.06,134.93,144.8,1.0,134.93,0.5046245356573731,125.06,134.93,144.8,1.0,134.93,0.5046245356573731,125.06,134.93,144.8,1.0,134.93,0.5046245356573731,125.06,134.93,144.8,1.0,134.93,0.5046245356573731,125.06,134.93,144.8,1.0,134.93,0.5046245356573731,125.06,134.93,144.8,1.0,134.93,0.5046245356573731,0.5046245356573732,-0.016574585635359185,-0.008363942579956497
2020-01-12 00:00:00+00:00,142.4,146.6,141.71,146.57,630256.911,0.49501889778057595,125.06,135.815,146.57,1.0,134.93,0.5050312243045234,125.06,135.815,146.57,1.0,134.93,0.5050312243045234,125.06,135.815,146.57,1.0,134.93,0.5050312243045234,125.06,135.815,146.57,1.0,134.93,0.5050312243045234,125.06,135.815,146.57,1.0,134.93,0.5050312243045234,125.06,135.815,146.57,1.0,134.93,0.5050312243045234,125.06,135.815,146.57,1.0,134.93,0.5050312243045234,125.06,135.815,146.57,1.0,134.93,0.5050312243045234,125.06,135.815,146.57,1.0,134.93,0.5050312243045234,0.5050312243045233,0.02928370786516843,0.014777277483786785
2020-01-13 00:00:00+00:00,146.57,147.0,142.32,143.58,558655.672,0.491738915313101,125.06,135.815,146.57,1.0,135.815,0.5083998687409548,125.06,135.815,146.57,1.0,135.815,0.5083998687409548,125.06,135.815,146.57,1.0,135.815,0.5083998687409548,125.06,135.815,146.57,1.0,135.815,0.5083998687409548,125.06,135.815,146.57,1.0,135.815,0.5083998687409548,125.06,135.815,146.57,1.0,135.815,0.5083998687409548,125.06,135.815,146.57,1.0,135.815,0.5083998687409548,125.06,135.815,146.57,1.0,135.815,0.5083998687409548,125.06,135.815,146.57,1.0,135.815,0.5083998687409548,0.5083998687409547,-0.02039980896499949,-0.010302540497172082
2020-01-14 00:00:00+00:00,143.57,171.0,143.49,165.77,2169559.414,0.5890964125222024,125.53,145.65,165.77,1.0,135.815,0.42437875139933534,125.53,145.65,165.77,1.0,135.815,0.42437875139933534,125.53,145.65,165.77,1.0,135.815,0.42437875139933534,125.53,145.65,165.77,1.0,135.815,0.42437875139933534,125.53,145.65,165.77,1.0,135.815,0.42437875139933534,125.53,145.65,165.77,1.0,135.815,0.42437875139933534,125.53,145.65,165.77,1.0,135.815,0.42437875139933534,125.53,145.65,165.77,1.0,135.815,0.42437875139933534,125.53,145.65,165.77,1.0,135.815,0.42437875139933534,0.42437875139933545,0.15454798718484475,0.07857217639895381
2020-01-15 00:00:00+00:00,165.75,172.18,159.35,166.6,1391999.279,0.5829745413376609,126.21,146.405,166.6,1.0,145.65,0.4288351930881303,126.21,146.405,166.6,1.0,145.65,0.4288351930881303,126.21,146.405,166.6,1.0,145.65,0.4288351930881303,126.21,146.405,166.6,1.0,145.65,0.4288351930881303,126.21,146.405,166.6,1.0,145.65,0.4288351930881303,126.21,146.405,166.6,1.0,145.65,0.4288351930881303,126.21,146.405,166.6,1.0,145.65,0.4288351930881303,126.21,146.405,166.6,1.0,145.65,0.4288351930881303,126.21,146.405,166.6,1.0,145.65,0.4288351930881303,0.4288351930881303,0.005006937322796556,0.002124837809383134
2020-01-16 00:00:00+00:00,166.61,167.63,158.43,164.37,784199.474,0.5780136690704696,127.11,146.855,166.6,1.0,146.405,0.4325157230313195,127.11,146.855,166.6,1.0,146.405,0.4325157230313195,127.11,146.855,166.6,1.0,146.405,0.4325157230313195,127.11,146.855,166.6,1.0,146.405,0.4325157230313195,127.11,146.855,166.6,1.0,146.405,0.4325157230313195,127.11,146.855,166.6,1.0,146.405,0.4325157230313195,127.11,146.855,166.6,1.0,146.405,0.4325157230313195,127.11,146.855,166.6,1.0,146.405,0.4325157230313195,127.11,146.855,166.6,1.0,146.405,0.4325157230313195,0.4325157230313196,-0.013385354141656647,-0.005740110927890333
2020-01-17 00:00:00+00:00,164.39,174.79,162.27,170.06,946707.348,0.5767565528058048,127.11,148.585,170.06,1.0,146.855,0.4334584475612807,127.11,148.585,170.06,1.0,146.855,0.4334584475612807,127.11,148.585,170.06,1.0,146.855,0.4334584475612807,127.11,148.585,170.06,1.0,146.855,0.4334584475612807,127.11,148.585,170.06,1.0,146.855,0.4334584475612807,127.11,148.585,170.06,1.0,146.855,0.4334584475612807,127.11,148.585,170.06,1.0,146.855,0.4334584475612807,127.11,148.585,170.06,1.0,146.855,0.4334584475612807,127.11,148.585,170.06,1.0,146.855,0.4334584475612807,0.43345844756128077,0.03461702257102872,0.014972406546499997
2020-01-18 00:00:00+00:00,170.06,179.57,165.08,174.43,819444.357,0.5733607103179387,127.11,150.77,174.43,1.0,148.585,0.4360256911593586,127.11,150.77,174.43,1.0,148.585,0.4360256911593586,127.11,150.77,174.43,1.0,148.585,0.4360256911593586,127.11,150.77,174.43,1.0,148.585,0.4360256911593586,127.11,150.77,174.43,1.0,148.585,0.4360256911593586,127.11,150.77,174.43,1.0,148.585,0.4360256911593586,127.11,150.77,174.43,1.0,148.585,0.4360256911593586,127.11,150.77,174.43,1.0,148.585,0.4360256911593586,127.11,150.77,174.43,1.0,148.585,0.4360256911593586,0.4360256911593586,0.025696812889568488,0.011138500622385066
